src,dst,similarity
DB00050,DB01192,0.5158546968383311
DB00050,DB06230,0.5209566511087752
DB00050,DB06825,0.7510650821378331
DB00050,DB09223,0.5011048889734765
DB00091,DB00091,1.0
DB00091,DB01244,0.5108764636757774
DB00091,DB01254,0.5216687646535138
DB00091,DB04865,0.5480641274011914
DB00104,DB00014,0.5062368180175095
DB00104,DB00035,0.531622412142811
DB00104,DB00050,0.5000367861375802
DB00104,DB00104,1.0
DB00104,DB00177,0.5121401255894436
DB00104,DB00187,0.5269671016813874
DB00104,DB00193,0.5109623173184862
DB00104,DB00216,0.5523530604425603
DB00104,DB00221,0.5062217513453914
DB00104,DB00246,0.5506722530638052
DB00104,DB00248,0.5149387784580269
DB00104,DB00264,0.5073596895983532
DB00104,DB00268,0.5080115856026124
DB00104,DB00275,0.5080254286598417
DB00104,DB00334,0.5021286892781646
DB00104,DB00335,0.5085812443364387
DB00104,DB00363,0.5296172998465875
DB00104,DB00370,0.5018002703943168
DB00104,DB00392,0.525408846684647
DB00104,DB00408,0.5317661940610378
DB00104,DB00413,0.5123448182509659
DB00104,DB00433,0.5236215785651607
DB00104,DB00450,0.5391436349070103
DB00104,DB00454,0.5159957271288286
DB00104,DB00477,0.5204484730218003
DB00104,DB00490,0.5325749228789434
DB00104,DB00502,0.5263720674195134
DB00104,DB00508,0.5195545593251425
DB00104,DB00514,0.5447614194886125
DB00104,DB00521,0.50867357692558
DB00104,DB00589,0.5643212648693378
DB00104,DB00604,0.5054730359950304
DB00104,DB00612,0.508884954091333
DB00104,DB00651,0.5047199915978566
DB00104,DB00656,0.5180246112291161
DB00104,DB00678,0.507430285975981
DB00104,DB00679,0.5003900928265423
DB00104,DB00696,0.5354357062160053
DB00104,DB00714,0.5151938486853834
DB00104,DB00734,0.5610625790830587
DB00104,DB00751,0.5538953176160942
DB00104,DB00796,0.5214803498772785
DB00104,DB00831,0.501372621411104
DB00104,DB00836,0.5509581113448797
DB00104,DB00841,0.5076941700762857
DB00104,DB00850,0.5052084589023035
DB00104,DB00863,0.554916873159832
DB00104,DB00875,0.5269537314966218
DB00104,DB00876,0.5122026246418658
DB00104,DB00933,0.5450445420934441
DB00104,DB00938,0.5202098961103417
DB00104,DB00983,0.5143088618199679
DB00104,DB00988,0.5151368871696181
DB00104,DB01001,0.5055961023087306
DB00104,DB01043,0.5096886000288611
DB00104,DB01069,0.5158805844971077
DB00104,DB01100,0.5095598132530167
DB00104,DB01136,0.518023929142945
DB00104,DB01173,0.5026439173175111
DB00104,DB01174,0.5025346009137859
DB00104,DB01183,0.5048944567421306
DB00104,DB01184,0.5440859440069021
DB00104,DB01193,0.5120419786187153
DB00104,DB01200,0.575156217527235
DB00104,DB01203,0.5086810497863098
DB00104,DB01214,0.5078155321293868
DB00104,DB01224,0.5397776414420157
DB00104,DB01233,0.5293485327389157
DB00104,DB01235,0.5299424493849839
DB00104,DB01238,0.552132698335731
DB00104,DB01239,0.5064102006883462
DB00104,DB01267,0.5625721758148258
DB00104,DB01288,0.5108175911840562
DB00104,DB01297,0.5259923987270686
DB00104,DB01351,0.513941938696383
DB00104,DB01618,0.5114040434340758
DB00104,DB01623,0.5331524392922475
DB00104,DB04861,0.5165379605281637
DB00104,DB04871,0.5022368375160138
DB00104,DB04982,0.5149042974693585
DB00104,DB05271,0.5340104338048204
DB00104,DB06144,0.5046755464420292
DB00104,DB06216,0.5171880975543343
DB00104,DB06288,0.5709656173581928
DB00104,DB06594,0.5166427419751641
DB00104,DB08810,0.547402844485728
DB00104,DB08815,0.5780719673195819
DB00104,DB08954,0.5138930325992126
DB00104,DB09068,0.5507493816130135
DB00104,DB09223,0.525831457733727
DB00104,DB09225,0.5752623390456281
DB00104,DB13025,0.5566248771323017
DB00104,DB13919,0.5089370761002611
DB00114,DB00114,0.8333333333333334
DB00115,DB00115,0.8333333333333334
DB00115,DB00200,0.5927217637609885
DB00118,DB00118,0.8333333333333334
DB00122,DB00122,0.8333333333333334
DB00125,DB00125,0.8333333333333334
DB00126,DB00126,0.8333333333333334
DB00131,DB00131,1.0
DB00131,DB00171,0.5370001853731344
DB00131,DB00201,0.5439133743301086
DB00131,DB00216,0.5793809523511254
DB00131,DB00240,0.5380638977876667
DB00131,DB00246,0.5248297930478006
DB00131,DB00248,0.5030738549584796
DB00131,DB00253,0.5335881347715087
DB00131,DB00277,0.559150702274811
DB00131,DB00288,0.5389727356199688
DB00131,DB00324,0.5346446111373774
DB00131,DB00363,0.5195351471941851
DB00131,DB00366,0.512440492630403
DB00131,DB00370,0.5136053329681552
DB00131,DB00394,0.5298273985751897
DB00131,DB00408,0.5180797493466744
DB00131,DB00443,0.5360517226933558
DB00131,DB00451,0.5099285688402676
DB00131,DB00588,0.5402713481504701
DB00131,DB00589,0.5304926267969258
DB00131,DB00591,0.5250665175673341
DB00131,DB00620,0.5370524204857944
DB00131,DB00623,0.5196036204668814
DB00131,DB00635,0.5402890298612143
DB00131,DB00640,0.5023229877875561
DB00131,DB00663,0.53604618465813
DB00131,DB00668,0.5081559554758958
DB00131,DB00734,0.534016693126668
DB00131,DB00741,0.5467622384453502
DB00131,DB00751,0.5820387898354192
DB00131,DB00764,0.5309667751071449
DB00131,DB00834,0.5347941851814906
DB00131,DB00841,0.6070050895477336
DB00131,DB00846,0.5339255833311795
DB00131,DB00860,0.5400138773457662
DB00131,DB00959,0.539911367094741
DB00131,DB00966,0.5094641310876356
DB00131,DB00988,0.5349891875768481
DB00131,DB01013,0.5314932442605598
DB00131,DB01029,0.527919684848512
DB00131,DB01047,0.5312679599020024
DB00131,DB01065,0.6092568596540758
DB00131,DB01118,0.5202135903904
DB00131,DB01136,0.6522343302543862
DB00131,DB01183,0.6447185594304666
DB00131,DB01200,0.522547206575744
DB00131,DB01222,0.53652658025925
DB00131,DB01223,0.53184190138871
DB00131,DB01224,0.5179086477418569
DB00131,DB01234,0.5724629831614348
DB00131,DB01238,0.5241873287903541
DB00131,DB01260,0.5369252869810014
DB00131,DB01267,0.5364470081250263
DB00131,DB01410,0.5299163790463178
DB00131,DB01608,0.5241357357103048
DB00131,DB06216,0.5126638636636776
DB00131,DB06288,0.5498780068055718
DB00131,DB08815,0.5592259502493117
DB00131,DB08868,0.5243692443021571
DB00131,DB08906,0.5313792564520478
DB00131,DB09068,0.5631608940091462
DB00131,DB09225,0.5351530875445399
DB00131,DB13025,0.5389205814811809
DB00134,DB00134,0.8333333333333334
DB00136,DB00136,0.8333333333333334
DB00136,DB00146,0.7383871314372942
DB00136,DB00153,0.68553270609319
DB00136,DB00169,0.7184050489168413
DB00136,DB00687,0.5004104436845277
DB00136,DB00834,0.5054692262551069
DB00136,DB00910,0.6979743265993266
DB00136,DB01070,0.6723119301389674
DB00136,DB01395,0.5041015943128917
DB00136,DB01420,0.502552865320041
DB00136,DB01436,0.6702379695027311
DB00136,DB02300,0.6852030148660772
DB00136,DB04258,0.6756913464216097
DB00136,DB05295,0.7148390522875817
DB00136,DB06410,0.6941945937873358
DB00136,DB06412,0.5060063786043568
DB00136,DB08804,0.5029843008373135
DB00136,DB11094,0.5729005310457517
DB00136,DB11672,0.5059644793721356
DB00140,DB00140,0.8333333333333334
DB00141,DB00141,0.8333333333333334
DB00143,DB00143,0.8333333333333334
DB00146,DB00136,0.7383871314372942
DB00146,DB00146,0.8333333333333334
DB00146,DB00153,0.7577777777777778
DB00146,DB00169,0.8024691358024691
DB00146,DB00834,0.5109720202951347
DB00146,DB00910,0.750297619047619
DB00146,DB00977,0.5001619872570106
DB00146,DB01070,0.7412358882947118
DB00146,DB01420,0.5018689343168699
DB00146,DB01436,0.6650274857565138
DB00146,DB02300,0.7429231658001155
DB00146,DB04258,0.7347913524384113
DB00146,DB05295,0.7669333333333332
DB00146,DB06410,0.7498514557338086
DB00146,DB06412,0.5060145779184129
DB00146,DB06789,0.5007446315525425
DB00146,DB08804,0.5037960719650685
DB00146,DB11094,0.5961960784313725
DB00146,DB11672,0.5114538148846783
DB00148,DB00148,0.8333333333333334
DB00152,DB00152,0.6666666666666666
DB00153,DB00136,0.68553270609319
DB00153,DB00146,0.7577777777777778
DB00153,DB00153,0.8333333333333334
DB00153,DB00169,0.7745098039215687
DB00153,DB00227,0.505454001096993
DB00153,DB00834,0.5124119947523506
DB00153,DB00910,0.7674936386768448
DB00153,DB01070,0.7935647143890093
DB00153,DB01436,0.6433217916102246
DB00153,DB02300,0.7680050987890376
DB00153,DB04258,0.7443746729461015
DB00153,DB04839,0.500131102043426
DB00153,DB05295,0.7336601307189543
DB00153,DB06410,0.804049168474331
DB00153,DB11094,0.5961960784313725
DB00153,DB11672,0.5150384225159217
DB00157,DB00157,0.8333333333333334
DB00158,DB00158,0.8333333333333334
DB00159,DB00159,0.8333333333333334
DB00159,DB00197,0.5384113216725022
DB00159,DB00210,0.5057838080074618
DB00159,DB00328,0.5776016710127297
DB00159,DB00412,0.5836428461041362
DB00159,DB00461,0.5025366736484086
DB00159,DB00465,0.5040493794954797
DB00159,DB00573,0.6052601719885493
DB00159,DB00731,0.5254273256913072
DB00159,DB00749,0.5317058124704667
DB00159,DB00812,0.5005604325230748
DB00159,DB00912,0.5308500170615493
DB00159,DB00963,0.5007775968119323
DB00159,DB00966,0.5257173976184982
DB00159,DB00984,0.5001470371430513
DB00159,DB00991,0.5051861387369772
DB00159,DB01014,0.5804621798155466
DB00159,DB01039,0.5478713218704528
DB00159,DB01067,0.5224282514259656
DB00159,DB01118,0.5238879470759793
DB00159,DB01132,0.5675686863372226
DB00159,DB01241,0.503592781177397
DB00159,DB01283,0.5002772997234001
DB00159,DB01393,0.5526345514160725
DB00159,DB01419,0.5000245048340547
DB00159,DB02266,0.5619929034490191
DB00159,DB04224,0.5695264909156583
DB00159,DB04557,0.6313091763518678
DB00159,DB06736,0.5020810988386745
DB00159,DB09201,0.5299893019761567
DB00159,DB11133,0.5285232703162985
DB00159,DB11672,0.5092992562954936
DB00160,DB00160,0.6666666666666666
DB00162,DB00162,0.8333333333333334
DB00162,DB00755,0.5235412744922376
DB00163,DB00163,0.8333333333333334
DB00163,DB14001,0.7685057471264368
DB00165,DB00165,0.8333333333333334
DB00166,DB00166,0.8333333333333334
DB00167,DB00167,0.8333333333333334
DB00168,DB00168,1.0
DB00168,DB06515,0.5999726711907137
DB00169,DB00136,0.7184050489168413
DB00169,DB00146,0.8024691358024691
DB00169,DB00153,0.7745098039215687
DB00169,DB00169,0.8333333333333334
DB00169,DB00227,0.5027672233630152
DB00169,DB00834,0.510528577243933
DB00169,DB00910,0.7406749555950266
DB00169,DB00984,0.5019715739731007
DB00169,DB01070,0.7532299741602065
DB00169,DB01420,0.5037402393502767
DB00169,DB01436,0.6826850446340792
DB00169,DB02300,0.7481684981684982
DB00169,DB04258,0.7333848531684698
DB00169,DB05295,0.7549790356394129
DB00169,DB06410,0.7600767754318619
DB00169,DB06412,0.503310076828035
DB00169,DB06789,0.500111363891411
DB00169,DB08804,0.5088976886227822
DB00169,DB11094,0.5961960784313725
DB00169,DB11672,0.5108759131073901
DB00170,DB00170,0.8333333333333334
DB00171,DB00131,0.5370001853731344
DB00171,DB00171,0.8333333333333334
DB00175,DB00175,1.0
DB00175,DB00227,0.5689485018564787
DB00175,DB00641,0.653774534623771
DB00175,DB01076,0.5247886087049952
DB00175,DB01095,0.8669429097605894
DB00175,DB01098,0.8680468423253869
DB00176,DB00176,0.8333333333333334
DB00176,DB00199,0.570788475606488
DB00176,DB00204,0.5346108502755285
DB00176,DB00346,0.5053345305322875
DB00176,DB00455,0.5971383425124576
DB00176,DB00604,0.5250134739846181
DB00176,DB01162,0.5017738378107207
DB00176,DB01195,0.5268701164705704
DB00176,DB01211,0.5443233790490817
DB00176,DB04957,0.5304942519970189
DB00176,DB11642,0.5942714694036638
DB00177,DB00035,0.5121833584927172
DB00177,DB00104,0.5121401255894436
DB00177,DB00177,1.0
DB00177,DB00178,0.5547691770562998
DB00177,DB00181,0.5028004098861992
DB00177,DB00187,0.5156428480621845
DB00177,DB00211,0.5120509564594977
DB00177,DB00216,0.511568534658572
DB00177,DB00245,0.5200699210500298
DB00177,DB00246,0.5417501657383014
DB00177,DB00248,0.526881537568504
DB00177,DB00264,0.5005115048305628
DB00177,DB00268,0.5420112434454031
DB00177,DB00275,0.9125840537944284
DB00177,DB00295,0.5135460304519321
DB00177,DB00315,0.5096423893434442
DB00177,DB00318,0.5160902817396348
DB00177,DB00334,0.521531345344265
DB00177,DB00335,0.5033712855378335
DB00177,DB00342,0.5218082151556988
DB00177,DB00346,0.5173395261155371
DB00177,DB00353,0.5447826732840667
DB00177,DB00363,0.5565277748010685
DB00177,DB00370,0.5271870869956476
DB00177,DB00376,0.5086838662829415
DB00177,DB00387,0.5090601544937602
DB00177,DB00388,0.5042710880802801
DB00177,DB00391,0.5302515884836787
DB00177,DB00392,0.5332712764900092
DB00177,DB00404,0.5035290992368067
DB00177,DB00408,0.5460197513430587
DB00177,DB00413,0.5263106304362096
DB00177,DB00420,0.5549216266048859
DB00177,DB00424,0.5187677993500232
DB00177,DB00433,0.5054703934531984
DB00177,DB00450,0.5192663301119528
DB00177,DB00454,0.5524423170653349
DB00177,DB00457,0.5236407632941875
DB00177,DB00471,0.5354678945461119
DB00177,DB00475,0.5020640458615047
DB00177,DB00477,0.5428943451645102
DB00177,DB00484,0.5211971100935905
DB00177,DB00492,0.5204244333678172
DB00177,DB00502,0.5694653274519144
DB00177,DB00508,0.526997002362777
DB00177,DB00519,0.532490735194851
DB00177,DB00521,0.5053181653132751
DB00177,DB00542,0.5356356194252692
DB00177,DB00546,0.5277112592645878
DB00177,DB00559,0.5478414689644623
DB00177,DB00571,0.5137660908431755
DB00177,DB00572,0.519796067468575
DB00177,DB00575,0.5227645712221569
DB00177,DB00584,0.5339569892473118
DB00177,DB00589,0.543263094210822
DB00177,DB00590,0.5237769338071535
DB00177,DB00598,0.5040357097923573
DB00177,DB00604,0.5241357654891267
DB00177,DB00611,0.5130048747257735
DB00177,DB00612,0.5011466738232478
DB00177,DB00623,0.5139729349444263
DB00177,DB00633,0.5061322977933922
DB00177,DB00637,0.5478565563810507
DB00177,DB00647,0.518125011682614
DB00177,DB00651,0.5370109435343187
DB00177,DB00656,0.5389675829398932
DB00177,DB00659,0.5125891580170684
DB00177,DB00668,0.5230222353434693
DB00177,DB00669,0.5018057663221427
DB00177,DB00678,0.921875
DB00177,DB00679,0.5283042295507682
DB00177,DB00683,0.5070205302154961
DB00177,DB00690,0.5278562789249858
DB00177,DB00696,0.554300873382781
DB00177,DB00704,0.5134309990167308
DB00177,DB00714,0.5486908650504562
DB00177,DB00722,0.5277108259569497
DB00177,DB00734,0.5338863084132018
DB00177,DB00747,0.518948380224344
DB00177,DB00751,0.5105848112376227
DB00177,DB00790,0.5457791413012885
DB00177,DB00796,0.8854534746760896
DB00177,DB00800,0.5303173997769717
DB00177,DB00809,0.5240158408586122
DB00177,DB00813,0.5067376525057702
DB00177,DB00829,0.5023376462615979
DB00177,DB00831,0.5111979020274192
DB00177,DB00834,0.5035763091189777
DB00177,DB00835,0.5189979073952449
DB00177,DB00837,0.5339621492347525
DB00177,DB00841,0.5144902193835933
DB00177,DB00842,0.5166079429729787
DB00177,DB00844,0.5141133345071408
DB00177,DB00850,0.5314196468693598
DB00177,DB00863,0.5036006664779432
DB00177,DB00866,0.5059797977892087
DB00177,DB00875,0.5480090125282818
DB00177,DB00876,0.8842917251051894
DB00177,DB00881,0.5431900076908567
DB00177,DB00899,0.5274772207276553
DB00177,DB00901,0.5084096634022723
DB00177,DB00921,0.514112229688922
DB00177,DB00933,0.5454410982222069
DB00177,DB00938,0.5024025474134063
DB00177,DB00949,0.5261301326848749
DB00177,DB00952,0.5063277301464322
DB00177,DB00956,0.5045844459798375
DB00177,DB00960,0.5073531313941628
DB00177,DB00966,0.6010655918825515
DB00177,DB00968,0.5081329055619038
DB00177,DB00983,0.5132574196653373
DB00177,DB01018,0.5083606764848372
DB00177,DB01029,0.6337619660763608
DB00177,DB01043,0.518772990526831
DB00177,DB01062,0.5284842662392247
DB00177,DB01069,0.533261527573332
DB00177,DB01085,0.5080383148772815
DB00177,DB01100,0.531292198699274
DB00177,DB01118,0.5004140984034892
DB00177,DB01136,0.5008327923568785
DB00177,DB01142,0.5193592482663402
DB00177,DB01146,0.5334556122549047
DB00177,DB01149,0.5348585911242232
DB00177,DB01162,0.5203553364768444
DB00177,DB01173,0.5526878998426653
DB00177,DB01183,0.5054597065871417
DB00177,DB01184,0.5366001276552804
DB00177,DB01192,0.5045844459798375
DB00177,DB01193,0.5113317653265758
DB00177,DB01200,0.5455916029300452
DB00177,DB01203,0.5009758487419613
DB00177,DB01214,0.5024298580476209
DB00177,DB01224,0.5536021148054918
DB00177,DB01231,0.5286234398286087
DB00177,DB01233,0.5516051509542176
DB00177,DB01235,0.5263673437845743
DB00177,DB01238,0.532321612743892
DB00177,DB01239,0.553024509944381
DB00177,DB01240,0.5363545424701085
DB00177,DB01244,0.5131685075545706
DB00177,DB01267,0.5359078513667347
DB00177,DB01274,0.507856072574082
DB00177,DB01288,0.5048811289361055
DB00177,DB01297,0.50989367783933
DB00177,DB01340,0.5306063183593275
DB00177,DB01359,0.500234814059742
DB00177,DB01364,0.5167563842719991
DB00177,DB01403,0.5602721612831402
DB00177,DB01558,0.5142676903363973
DB00177,DB01608,0.5155718133971665
DB00177,DB01618,0.5159872559550808
DB00177,DB01623,0.5379670570335046
DB00177,DB04846,0.5073381753054301
DB00177,DB04855,0.5134158427706187
DB00177,DB04861,0.5097367798119201
DB00177,DB04982,0.5115280868267057
DB00177,DB05271,0.5401237490058036
DB00177,DB06144,0.5369833596457512
DB00177,DB06155,0.5187076978939723
DB00177,DB06196,0.510218055592773
DB00177,DB06216,0.533378572940705
DB00177,DB06230,0.5149543283787102
DB00177,DB06268,0.5452267438327373
DB00177,DB06288,0.5142707254532909
DB00177,DB06594,0.5302133631389432
DB00177,DB06739,0.5541628094798084
DB00177,DB08810,0.561491320361499
DB00177,DB08815,0.510348784411616
DB00177,DB08932,0.5523001187129323
DB00177,DB08954,0.550022608977304
DB00177,DB09068,0.5069518857449221
DB00177,DB09166,0.5355320175826596
DB00177,DB09205,0.5292484598344819
DB00177,DB09223,0.5552748882349609
DB00177,DB09225,0.5251481282131045
DB00177,DB09242,0.506853389685254
DB00177,DB09477,0.5538948180819409
DB00177,DB13025,0.530956162693375
DB00177,DB13919,0.8976093820478123
DB00178,DB00177,0.5547691770562998
DB00178,DB00178,1.0
DB00178,DB00275,0.5373598587323474
DB00178,DB00492,0.8194272937688365
DB00178,DB00519,0.9182636466926838
DB00178,DB00542,0.8315320581351672
DB00178,DB00584,0.8829637032857796
DB00178,DB00678,0.5367829293425959
DB00178,DB00691,0.6594562220361663
DB00178,DB00722,0.8446468854863965
DB00178,DB00790,0.7387614467137289
DB00178,DB00796,0.5395448180819408
DB00178,DB00876,0.5399865645479692
DB00178,DB00881,0.8517336065918996
DB00178,DB01029,0.5047786032302858
DB00178,DB01197,0.5893841166514079
DB00178,DB01340,0.8708253165219059
DB00178,DB09477,0.926751592356688
DB00178,DB13919,0.5336137973482885
DB00179,DB00179,1.0
DB00179,DB00398,0.5228925770944974
DB00179,DB06589,0.526949341037885
DB00180,DB00180,0.8333333333333334
DB00180,DB00240,0.750445632798574
DB00180,DB00253,0.7356746765249538
DB00180,DB00288,0.6530755857898715
DB00180,DB00324,0.7446043165467627
DB00180,DB00351,0.6695775174096479
DB00180,DB00394,0.7342747111681643
DB00180,DB00421,0.5170811943751509
DB00180,DB00443,0.7522441651705565
DB00180,DB00547,0.7518518518518519
DB00180,DB00588,0.6389229002269947
DB00180,DB00591,0.630306644444107
DB00180,DB00596,0.7564782096584217
DB00180,DB00603,0.5080772364850055
DB00180,DB00620,0.7486725663716814
DB00180,DB00635,0.6862742742742741
DB00180,DB00663,0.7649026763990268
DB00180,DB00687,0.5910166416203132
DB00180,DB00717,0.5065857360568294
DB00180,DB00741,0.6055489084049609
DB00180,DB00764,0.6844726184028405
DB00180,DB00834,0.6035585465058382
DB00180,DB00846,0.7958015267175572
DB00180,DB00860,0.7498418722327639
DB00180,DB00959,0.7585551330798479
DB00180,DB00984,0.506956167803643
DB00180,DB01013,0.7464102564102563
DB00180,DB01047,0.7159719176187366
DB00180,DB01185,0.5261812653845407
DB00180,DB01222,0.7672413793103449
DB00180,DB01234,0.5925450557006655
DB00180,DB01260,0.804878048780488
DB00180,DB01395,0.533541087340719
DB00180,DB01410,0.7313003452243958
DB00180,DB01420,0.5148589097572148
DB00180,DB04839,0.5182146444566679
DB00180,DB06412,0.5030044698790602
DB00180,DB06789,0.5185389055620057
DB00180,DB08804,0.5007859894342944
DB00180,DB08906,0.734744707347447
DB00180,DB14512,0.6740772583400897
DB00181,DB00177,0.5028004098861992
DB00181,DB00181,1.0
DB00181,DB00184,0.5236987024238012
DB00181,DB00454,0.5028539449047217
DB00181,DB00471,0.5530602851810632
DB00181,DB00572,0.5046089012351925
DB00181,DB00651,0.5297404123797352
DB00181,DB00668,0.5353220888615312
DB00181,DB00683,0.503251318938401
DB00181,DB00837,0.7314556410656031
DB00181,DB00876,0.5047891010796227
DB00181,DB00949,0.5054629605843691
DB00181,DB01080,0.5243063098701728
DB00181,DB01235,0.5043431759381459
DB00181,DB08810,0.5007614551260179
DB00181,DB09166,0.5253033486650257
DB00181,DB09242,0.5106727183958337
DB00182,DB00182,0.8333333333333334
DB00182,DB00195,0.5165404890871794
DB00182,DB00221,0.5223623239939816
DB00182,DB00264,0.5246300076171045
DB00182,DB00335,0.527637693926562
DB00182,DB00368,0.5628648057516404
DB00182,DB00373,0.5026235384369911
DB00182,DB00397,0.5691494901952135
DB00182,DB00521,0.5132316655577677
DB00182,DB00571,0.5056726421243223
DB00182,DB00598,0.5459695243678883
DB00182,DB00612,0.5154503779524728
DB00182,DB00866,0.5091919149782318
DB00182,DB00871,0.5231624171773034
DB00182,DB00938,0.5196456932010608
DB00182,DB00960,0.5033776994978879
DB00182,DB00983,0.5294784484129488
DB00182,DB01001,0.5274192714341577
DB00182,DB01151,0.591115300551899
DB00182,DB01193,0.5138891960118097
DB00182,DB01203,0.5151366590726834
DB00182,DB01210,0.5132316655577677
DB00182,DB01214,0.5103907564668586
DB00182,DB01288,0.5338914001285086
DB00182,DB01291,0.5157118242879264
DB00182,DB01576,0.5620856464566438
DB00182,DB01577,0.5205489230209125
DB00182,DB01580,0.5264091704240567
DB00182,DB04846,0.5215979746903798
DB00182,DB04861,0.51218268038993
DB00184,DB00181,0.5236987024238012
DB00184,DB00184,1.0
DB00184,DB00186,0.5190602701246149
DB00184,DB00187,0.5118349012694418
DB00184,DB00193,0.5488172904087272
DB00184,DB00245,0.5249595079383629
DB00184,DB00246,0.5017646484298026
DB00184,DB00264,0.5035041339010004
DB00184,DB00268,0.5097646005990978
DB00184,DB00273,0.5249428123048083
DB00184,DB00312,0.5395227468487448
DB00184,DB00333,0.5296672427214432
DB00184,DB00342,0.5192531295856392
DB00184,DB00349,0.5233936965588045
DB00184,DB00363,0.5210544679421473
DB00184,DB00370,0.5074952301373549
DB00184,DB00371,0.5057471697587316
DB00184,DB00392,0.5137471076124182
DB00184,DB00404,0.5208857378663595
DB00184,DB00408,0.5004977695164612
DB00184,DB00413,0.5085544212883014
DB00184,DB00420,0.5162984842476753
DB00184,DB00454,0.5454523346111788
DB00184,DB00475,0.518832240859464
DB00184,DB00502,0.5184562813949039
DB00184,DB00508,0.5113348383623747
DB00184,DB00514,0.6671435182142725
DB00184,DB00546,0.5355499903246027
DB00184,DB00572,0.6062323722068124
DB00184,DB00604,0.5257863679546504
DB00184,DB00637,0.501140701617265
DB00184,DB00651,0.5170236130819048
DB00184,DB00656,0.5259347350662646
DB00184,DB00657,0.5538410605756202
DB00184,DB00659,0.5226338983476843
DB00184,DB00679,0.5172617605400581
DB00184,DB00683,0.5310580124166223
DB00184,DB00690,0.5247297468680862
DB00184,DB00696,0.501461714816733
DB00184,DB00714,0.5281609538399813
DB00184,DB00747,0.6022096870000314
DB00184,DB00810,0.5928783249748475
